Project, Channel safety score, Global deadlock score, Link 
getlantern--lantern:ui++newUIChannel96.pml,0,0,https://github.com/getlantern/lantern/blob/c972d9c24cf83d18709fa1eb29079f28c3d620c9/archive/src/github.com/getlantern/flashlight/ui/ws.go#L96
hashicorp--packer:qemu++Qemu100.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/qemu/driver.go#L100
restic--restic:archiver++NewFileSaver70.pml,0,0,https://github.com/restic/restic/blob/aa0faa8c7d7800b6ba7b11164fa2d3683f7f78aa/internal/archiver/file_saver.go#L70
juju--juju:agentconfigupdater++NewWorker55.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/worker/agentconfigupdater/worker.go#L55
nuclio--nuclio:pubsub++receiveFromSubscription117.pml,0,0,https://github.com/nuclio/nuclio/blob/72501aefe67e58c915680d0d457006424076f081/pkg/processor/trigger/pubsub/trigger.go#L117
hyperledger--fabric:container++Shutdown157.pml,0,0,https://github.com/hyperledger/fabric/blob/8555262cca0e3b0c89e077a71c9c5312920b87b0/core/container/container.go#L157
perkeep--perkeep:fs++Unmount28.pml,0,1,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/fs/util.go#L28
nats-io--gnatsd:server++catchupFollower1160.pml,0,0,https://github.com/nats-io/gnatsd/blob/51a321e7393262768b757d5dbcedb735c0236307/server/raft.go#L1160
convox--rack:aws++IndexDiff18.pml,0,0.75,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/provider/aws/index.go#L18
caffix--amass:resolvers++fetchWildcardType114.pml,0,1,https://github.com/caffix/amass/blob/5a51b3330ef22606ad6b6a58df697a36b20d56c8/resolvers/wildcards.go#L114
getlantern--lantern:socks5++handleConnect144.pml,0,0,https://github.com/getlantern/lantern/blob/c972d9c24cf83d18709fa1eb29079f28c3d620c9/archive/src/github.com/armon/go-socks5/request.go#L144
keybase--client:libkb++HandleChatKBFSToImpteamUpgrade1344.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1344
git-lfs--git-lfs:tq++shutdownWorkerProcess215.pml,0,1,https://github.com/git-lfs/git-lfs/blob/731bcc598b2edd1b400a8908a803fd6afdc255ff/tq/custom.go#L215
argoproj--argo:pns++Kill245.pml,0,0,https://github.com/argoproj/argo/blob/c1f9280a204a3e305e378e34acda46d11708140f/workflow/executor/pns/pns.go#L245
wallix--awless:commands++fetchConnectionInfo272.pml,0,0,https://github.com/wallix/awless/blob/44e892b4961fc09abf82f61de2ffeb66a20c82b7/commands/ssh.go#L272
weaveworks--scope:multitenant++FetchReports48.pml,0,0,https://github.com/weaveworks/scope/blob/9aa9b1ae70bc40a765324152debf82e0ae0e2fce/app/multitenant/s3_client.go#L48
mehrdadrad--mylg:ripe++GetData138.pml,0,0,https://github.com/mehrdadrad/mylg/blob/faba8672ef9f2693ca9093d2a3a671114401e55a/ripe/ripe.go#L138
letsencrypt--boulder:ra++recheckCAA814.pml,0,0,https://github.com/letsencrypt/boulder/blob/9464d025d1e336ccb5f366e4499ebe9e9596e8d1/ra/ra.go#L814
perkeep--perkeep:index++GetFileInfo1358.pml,0,0,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/index/index.go#L1358
apex--apex:project++Deploy190.pml,0.6666666666666666,0,https://github.com/apex/apex/blob/9a7686bae601935091db4bb403e69c6e7cc1c599/project/project.go#L190
gocircuit--circuit:docker++MakeContainer44.pml,0,0,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/element/docker/docker.go#L44
influxdata--telegraf:raindrops++Gather36.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/raindrops/raindrops.go#L36
miekg--dns:dns++serveUDP466.pml,0,0,https://github.com/miekg/dns/blob/731b191cabd155bcbc9a61b7ff4c758088bc104d/server.go#L466
mattermost--mattermost-server:mfa++Deactivate110.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/services/mfa/mfa.go#L110
gilbertchen--duplicacy:duplicacy++ListFiles443.pml,0,1,https://github.com/gilbertchen/duplicacy/blob/ecf51914002752bd46b5c1f5b80763bc14667cdd/src/duplicacy_gcdstorage.go#L443
fatedier--frp:sub++init79.pml,0,0,https://github.com/fatedier/frp/blob/72595b2da84f7eaceac735dbe8fd45ff9668d92c/cmd/frpc/sub/root.go#L79
hashicorp--nomad:agent++snapshotSaveRequest304.pml,0,0,https://github.com/hashicorp/nomad/blob/bcd4752fc902a785aad603b2819b9630a83ba913/command/agent/operator_endpoint.go#L304
coredns--coredns:dnsserver++Stop165.pml,0,0,https://github.com/coredns/coredns/blob/34dbf1e861b895d5c25f1833a96a26587e141ef0/core/dnsserver/server.go#L165
google--trillian:cacheqm++evict147.pml,0,0,https://github.com/google/trillian/blob/c92fa63aaa6c133eb8383f2727524421bea420c4/quota/cacheqm/cache.go#L147
getlantern--lantern:dns++parseKey171.pml,0,1,https://github.com/getlantern/lantern/blob/c972d9c24cf83d18709fa1eb29079f28c3d620c9/archive/src/github.com/miekg/dns/dnssec_keyscan.go#L171
mattermost--mattermost-server:app++runPluginsHook24.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/upload.go#L24
golang--net:nettest++testRacyRead147.pml,0,0,https://github.com/golang/net/blob/6772e930b67bb09bf22262c7378e7d2f67cf59d1/nettest/conntest.go#L147
influxdata--telegraf:nginx_plus++Gather52.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/nginx_plus/nginx_plus.go#L52
influxdata--telegraf:rethinkdb++Gather47.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/rethinkdb/rethinkdb.go#L47
go-qml--qml:qml++Run48.pml,0,0,https://github.com/go-qml/qml/blob/2ee7e5ff737026a4dfa89801fac63561279040f4/bridge.go#L48
pachyderm--pachyderm:require++NoErrorWithinT400.pml,0,1,https://github.com/pachyderm/pachyderm/blob/923f5743ea09a6e528ef65e28177648432f46b2d/src/client/pkg/require/require.go#L400
elves--elvish:progtest++makePipe84.pml,0,0,https://github.com/elves/elvish/blob/87519a9d9cdfba7037b1b139b255a09ae3f5c290/pkg/prog/progtest/progtest.go#L84
rkt--rkt:testutils++HTTPServe29.pml,0,0,https://github.com/rkt/rkt/blob/171c416fac02516604e48d2e65153dd55a12513e/tests/testutils/httputils.go#L29
linkerd--linkerd2:webhook++NewServer44.pml,0,1,https://github.com/linkerd/linkerd2/blob/c416e7826125b94a4c047bf21a63b49130a7b14e/controller/webhook/server.go#L44
influxdata--telegraf:dcos++Gather123.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/dcos/dcos.go#L123
moby--moby:service++restore18.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/volume/service/restore.go#L18
aws--amazon-ecs-agent:sighandlers++FinalSave70.pml,0,0,https://github.com/aws/amazon-ecs-agent/blob/206fdadfca022d3f05dc4ba59599e08852d58ffd/agent/sighandlers/termination_handler.go#L70
hyperledger-archives--fabric:peer++Broadcast426.pml,0,0,https://github.com/hyperledger-archives/fabric/blob/fd7d34e07fdef96cbc11216337a6aca530dce846/core/peer/peer.go#L426
restic--restic:archiver++NewTreeSaver50.pml,0,0,https://github.com/restic/restic/blob/aa0faa8c7d7800b6ba7b11164fa2d3683f7f78aa/internal/archiver/tree_saver.go#L50
hashicorp--packer:breakpoint++Provision49.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/provisioner/breakpoint/provisioner.go#L49
containerd--containerd:portforward++handleHTTPStreams52.pml,0,0,https://github.com/containerd/containerd/blob/66fec3bbbf91520a1433faa16e99e5a314a61902/pkg/cri/streaming/portforward/httpstream.go#L52
gopherdata--gophernotes:main++handleExecuteRequest367.pml,0,0,https://github.com/gopherdata/gophernotes/blob/bd7cb5cf70552db50f2a1a7ed71e427024cc9d1e/kernel.go#L367
gogs--gogs:process++ExecDir78.pml,0,0,https://github.com/gogs/gogs/blob/af6510fd17c5cf3d31518dc412bc173e04ec25a1/internal/process/manager.go#L78
google--syzkaller:isolated++Copy326.pml,0,0,https://github.com/google/syzkaller/blob/63631df1539816bc62c7be40779c5f3e23b23b2f/vm/isolated/isolated.go#L326
flynn--flynn:testutil++RunDiscoverdServer21.pml,0,0,https://github.com/flynn/flynn/blob/eecb13ba8d5f4228c24dce308293f9c65075c949/discoverd/testutil/testutil.go#L21
gocircuit--circuit:interruptible++Pipe17.pml,0,0,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/kit/interruptible/pipe.go#L17
vitessio--vitess:wrangler++ValidatePermissionsKeyspace103.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/wrangler/permissions.go#L103
hyperhq--hyperd:server++serveAPI87.pml,0,0,https://github.com/hyperhq/hyperd/blob/8a7e67dc33bbccdfc92b5e2a908bbdb1c5d9b956/server/server.go#L87
hashicorp--packer:googlecompute++CreateOrResetWindowsPassword268.pml,0,0,https://github.com/hashicorp/packer/blob/94e22e666440c3ceb633cc0ea96d9a7f345d736e/builder/googlecompute/driver_mock.go#L268
mattermost--mattermost-server:app++GetFileInfosForPostWithMigration1240.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/post.go#L1240
hlandau--acme:solver++orderAuthorizeAll136.pml,0,0,https://github.com/hlandau/acme/blob/13ec97e4f1cd8bc1b17a70443c46f6075c9e9fac/solver/order.go#L136
ncw--rclone:dlna++startSSDP298.pml,0,1,https://github.com/ncw/rclone/blob/80e63af4703730923a97b65fae4d5b712de846c9/cmd/serve/dlna/dlna.go#L298
jpmorganchase--quorum:eth++traceBlock458.pml,0,0,https://github.com/jpmorganchase/quorum/blob/7b726385216c44e55fc6b6191a022fe598c102d4/eth/api_tracer.go#L458
tendermint--tendermint:p2p++DialAccept196.pml,0,0,https://github.com/tendermint/tendermint/blob/62d7a5d0282f70b035b5b6ff925f4015d81216e5/p2p/transport_memory.go#L196
kubernetes--contrib:ctxhttp++canceler11.pml,0,0,https://github.com/kubernetes/contrib/blob/89f6948e24578fed2a90a87871b2263729f90ac3/scale-demo/Godeps/_workspace/src/golang.org/x/net/context/ctxhttp/cancelreq.go#L11
hajimehoshi--ebiten:metal++Sync863.pml,0,0,https://github.com/hajimehoshi/ebiten/blob/fbc7b3c884e80b788488ce16f81af011d0fb9ecc/internal/graphicsdriver/metal/graphics.go#L863
getlantern--lantern:ctxhttp++canceler11.pml,0,0,https://github.com/getlantern/lantern/blob/c972d9c24cf83d18709fa1eb29079f28c3d620c9/archive/src/golang.org/x/net/context/ctxhttp/cancelreq.go#L11
hybridgroup--gobot:firmata++Read21.pml,0,1,https://github.com/hybridgroup/gobot/blob/a8f33b2fc012951104857c485e85b35bf5c4cb9d/platforms/firmata/firmata_i2c.go#L21
golang--net:nettest++testConcurrentMethods349.pml,0,1,https://github.com/golang/net/blob/6772e930b67bb09bf22262c7378e7d2f67cf59d1/nettest/conntest.go#L349
keybase--kbfs:libkbfs++registerAndWaitForUpdates6752.pml,0,1,https://github.com/keybase/kbfs/blob/a4a00254ce4a3f4cf9d19ca56085d4964f1a7f64/libkbfs/folder_branch_ops.go#L6752
gocircuit--circuit:tube++writeSync105.pml,0,0,https://github.com/gocircuit/circuit/blob/fd2add79ac1e5c203803f3e845169584c2aafaa5/tissue/tube/tube.go#L105
lxc--lxd:log15++BufferedHandler260.pml,0,1,https://github.com/lxc/lxd/blob/6c8d1ba8351d36ae4f0844a7009611b160ef4174/shared/log15/handler.go#L260
minio--minio:cmd++getOnlineDisksSortedByUsedInodes61.pml,0,0,https://github.com/minio/minio/blob/3163a660aa79b75b725a0c6f152557e6253b900f/cmd/erasure-common.go#L61
mattermost--mattermost-server:app++DoPostActionWithCookie44.pml,0,0,https://github.com/mattermost/mattermost-server/blob/caeda90b246b2830ffc29901efce685a08d638fa/app/integration_action.go#L44
pingcap--tidb:tikv++sendBatchReq397.pml,0,0,https://github.com/pingcap/tidb/blob/8ddd41c960caaebbdeb28da33c781fca1464f05f/store/tikv/rawkv.go#L397
alibaba--pouch:daemon++StartDaemon134.pml,0,1,https://github.com/alibaba/pouch/blob/bc5839e3c493f3bcc56d16a65fa9d2bd0e7866a5/test/daemon/daemon.go#L134
nanomsg--mangos:xrespondent++init64.pml,0,0,https://github.com/nanomsg/mangos/blob/233273ca2095032478c1e6c44d120e34e8c8536a/protocol/xrespondent/xrespondent.go#L64
keybase--client:chat++localizeConversations505.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/chat/localizer.go#L505
tenta-browser--tenta-dns:blacklist++Check69.pml,0.6666666666666666,0,https://github.com/tenta-browser/tenta-dns/blob/8a8ab0bbeb86f54d3a26606118d06ca03e49dfdd/responder/blacklist/blacklist.go#L69
CodisLabs--codis:topom++newProxyStats115.pml,0,0,https://github.com/CodisLabs/codis/blob/de1ad026e329561c22e2a3035fbfe89dc7fef764/pkg/topom/topom_stats.go#L115
alecthomas--gometalinter:importgraph++Build62.pml,0,0,https://github.com/alecthomas/gometalinter/blob/32416ab75314da538e4a51cdf3c6189b66fe3de4/_linters/src/golang.org/x/tools/refactor/importgraph/graph.go#L62
lucas-clemente--quic-go:quic++close263.pml,0,0,https://github.com/lucas-clemente/quic-go/blob/492429aed5b135a851adb27fd4a5127705f2ee69/packet_handler_map.go#L263
nsqio--nsq:main++main27.pml,0,0,https://github.com/nsqio/nsq/blob/8adb229f70538c6f6554b98285a33552bcb5832c/bench/bench_writer/bench_writer.go#L27
influxdata--telegraf:mongodb++Gather80.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/mongodb/mongodb.go#L80
kubernetes--minikube:command++teeSSH112.pml,0,0,https://github.com/kubernetes/minikube/blob/caf59caaea357eef1ac1811ec514d883297523b6/pkg/minikube/command/ssh_runner.go#L112
codetainerapp--codetainer:sqlite3_test++TestPreparedStmt259.pml,0,0,https://github.com/codetainerapp/codetainer/blob/30b2c5bc1ac527f906d446b7d5b12403b4a13354/Godeps/_workspace/src/github.com/mattn/go-sqlite3/sqlite3_test/sqltest.go#L259
juju--juju:commands++GetPluginDescriptions147.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/cmd/juju/commands/plugin.go#L147
jwilder--dockerize:main++signalProcessWithTimeout59.pml,0,0,https://github.com/jwilder/dockerize/blob/9ce2e80619962abe9ba90619e009d29943446ab3/exec.go#L59
valyala--fasthttp:prefork++prefork156.pml,0,1,https://github.com/valyala/fasthttp/blob/70e00dc4f3b8c1ac01a2e82410c9f4d59248c099/prefork/prefork.go#L156
codegangsta--gin:gin++Kill63.pml,0,0,https://github.com/codegangsta/gin/blob/cafe2ce98974a3dcca6b92ce393a91a0b58b8133/lib/runner.go#L63
hashicorp--nomad:executor++runTTY45.pml,0,0,https://github.com/hashicorp/nomad/blob/bcd4752fc902a785aad603b2819b9630a83ba913/drivers/shared/executor/exec_utils.go#L45
fission--fission:support++do49.pml,0,0,https://github.com/fission/fission/blob/6dbdf4d88bacf13948185ad090f7b73adc6bfb34/pkg/fission-cli/cmd/support/dump.go#L49
nanomsg--mangos:sub++SetOption260.pml,0,0,https://github.com/nanomsg/mangos/blob/233273ca2095032478c1e6c44d120e34e8c8536a/protocol/sub/sub.go#L260
influxdata--telegraf:haproxy++Gather74.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/haproxy/haproxy.go#L74
tsuru--tsuru:kubernetes++listLogsFromPods132.pml,0,0,https://github.com/tsuru/tsuru/blob/acb87a16aa1c971080a7771119155c44e5eab9f2/provision/kubernetes/logs.go#L132
coreos--fleet:main++runFDForward36.pml,0,1,https://github.com/coreos/fleet/blob/4522498327e92ffe6fa24eaa087c73e5af4adb53/fleetctl/fdforward.go#L36
keybase--client:libkb++HandleChatTLFFinalize1053.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L1053
golang--tools:lsp++debounce35.pml,0,0,https://github.com/golang/tools/blob/e0d201561e39aeaab8136532f2bbe17ae1ef24ff/internal/lsp/debounce.go#L35
moby--moby:remote++Exec272.pml,0,0,https://github.com/moby/moby/blob/0456e058d2b60606d4374cd975c635dfe7673f17/libcontainerd/remote/client.go#L272
pilosa--pilosa:pilosa++CreateFragmentIfNotExists263.pml,0,0,https://github.com/pilosa/pilosa/blob/d960d2fda97521711a6b7d2542a8bd1a41112378/view.go#L263
micro--go-micro:tunnel++setupLinks943.pml,0,0,https://github.com/micro/go-micro/blob/bf4ab679e18b5fc1e23c6ad466bfe63bdd51112f/network/tunnel/default.go#L943
restic--restic:sftp++startClient39.pml,0,1,https://github.com/restic/restic/blob/aa0faa8c7d7800b6ba7b11164fa2d3683f7f78aa/internal/backend/sftp/sftp.go#L39
michenriksen--gitrob:main++AnalyzeRepositories89.pml,0,0.4444444444444444,https://github.com/michenriksen/gitrob/blob/7be4c5306a61383a3ba16777b520b3c2a8956a1e/main.go#L89
grafana--grafana:cloudwatch++executeTimeSeriesQuery13.pml,0,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/cloudwatch/time_series_query.go#L13
gopherdata--gophernotes:main++evalShellCommand693.pml,0,0,https://github.com/gopherdata/gophernotes/blob/bd7cb5cf70552db50f2a1a7ed71e427024cc9d1e/kernel.go#L693
pachyderm--pachyderm:hashtree++Deserialize538.pml,0,0,https://github.com/pachyderm/pachyderm/blob/923f5743ea09a6e528ef65e28177648432f46b2d/src/server/pkg/hashtree/db.go#L538
chrislusf--seaweedfs:weed_server++addClient248.pml,0,0,https://github.com/chrislusf/seaweedfs/blob/e439b65e387609b2a761d9a976c0efc44060dff5/weed/server/master_grpc_server.go#L248
weaveworks--scope:awsecs++describeServices190.pml,0,0,https://github.com/weaveworks/scope/blob/9aa9b1ae70bc40a765324152debf82e0ae0e2fce/probe/awsecs/client.go#L190
google--trillian:integration++NewLogEnvWithRegistryAndGRPCOptions124.pml,0,0,https://github.com/google/trillian/blob/c92fa63aaa6c133eb8383f2727524421bea420c4/testonly/integration/logenv.go#L124
prometheus--prometheus:scrape++reload176.pml,0,0,https://github.com/prometheus/prometheus/blob/b7fe028740b7b36a31c2deda1e2b74aa566fc0ee/scrape/manager.go#L176
kubernetes--kubernetes:userspace++ProxyTCP154.pml,0,0,https://github.com/kubernetes/kubernetes/blob/d70ee902fddc682863a3cc4f0d8eac0223ebf70b/pkg/proxy/userspace/proxysocket.go#L154
aws--aws-sdk-go:eventstreamtest++serveBiDirectionalStream64.pml,0,0,https://github.com/aws/aws-sdk-go/blob/be10aadefc0a3b97e8cdbc09d9693f633cfed290/private/protocol/eventstream/eventstreamtest/testing.go#L64
improbable-eng--thanos:receive++Flush142.pml,0,0,https://github.com/improbable-eng/thanos/blob/d587ac90f67da1894af8ef62547d8e0dfb3cc5f6/pkg/receive/multitsdb.go#L142
openshift--origin:topologymanager++createPodsAndWait274.pml,0,0,https://github.com/openshift/origin/blob/56333ce08d76ca93e3930a2eeb1445fdd337de39/test/extended/topology_manager/utils.go#L274
jpmorganchase--quorum:log++BufferedHandler370.pml,0,1,https://github.com/jpmorganchase/quorum/blob/7b726385216c44e55fc6b6191a022fe598c102d4/log/handler.go#L370
getgauge--gauge:runner++Kill38.pml,0,0,https://github.com/getgauge/gauge/blob/13a89591f46d174180de79a2fe3d16030bc9ec10/runner/multithreadedRunner.go#L38
lucas-clemente--quic-go:http3++ListenAndServe485.pml,0,1,https://github.com/lucas-clemente/quic-go/blob/492429aed5b135a851adb27fd4a5127705f2ee69/http3/server.go#L485
influxdata--telegraf:nginx++Gather52.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/nginx/nginx.go#L52
prometheus--prometheus:storage++Select100.pml,0,0,https://github.com/prometheus/prometheus/blob/b7fe028740b7b36a31c2deda1e2b74aa566fc0ee/storage/merge.go#L100
pachyderm--pachyderm:work++runSubtaskBlock40.pml,0,1,https://github.com/pachyderm/pachyderm/blob/923f5743ea09a6e528ef65e28177648432f46b2d/src/server/pkg/work/task_queue.go#L40
gravitational--teleport:client++isRecordingProxy437.pml,0,1,https://github.com/gravitational/teleport/blob/7b21cbaa566b561b40f322245b9ef5b931cbedfb/lib/client/client.go#L437
NebulousLabs--Sia:siatest++Close544.pml,0,0,https://github.com/NebulousLabs/Sia/blob/a25183288df2fc0ba6e43ef2d1b9644d0ec29ba1/siatest/testgroup.go#L544
influxdata--telegraf:vsphere++Collect829.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/vsphere/endpoint.go#L829
tendermint--tendermint:trust++NewTestTicker26.pml,0,0,https://github.com/tendermint/tendermint/blob/62d7a5d0282f70b035b5b6ff925f4015d81216e5/p2p/trust/ticker.go#L26
ehazlett--interlock:lb++NewLoadBalancer74.pml,0,1,https://github.com/ehazlett/interlock/blob/275b8dcc68ad7d3792364aca23c0dd40f744f7fc/ext/lb/lb.go#L74
keybase--client:libkb++HandleTeamChangedByID2026.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/libkb/notify_router.go#L2026
minio--minio:cmd++ServerInfo1219.pml,0,0,https://github.com/minio/minio/blob/3163a660aa79b75b725a0c6f152557e6253b900f/cmd/notification.go#L1219
mailgun--godebug:liner++restartPrompt91.pml,0,1,https://github.com/mailgun/godebug/blob/bfb01ae9c26601793d8cf00f074489f7ad52288a/Godeps/_workspace/src/github.com/peterh/liner/input.go#L91
minio--minio:cmd++CrawlAndGetDataUsage176.pml,0,0,https://github.com/minio/minio/blob/3163a660aa79b75b725a0c6f152557e6253b900f/cmd/storage-rest-client.go#L176
elastic--beats:pipelinemanager++ConsumePipelineAndSend84.pml,0,1,https://github.com/elastic/beats/blob/1327562b17cf06c430a2ad668ba22a3f836606a4/x-pack/dockerlogbeat/pipelinemanager/clientLogReader.go#L84
influxdata--telegraf:solr++Gather144.pml,0,0,https://github.com/influxdata/telegraf/blob/6ed1431348c200760443c2a0422b0d54bea927ec/plugins/inputs/solr/solr.go#L144
docker--swarmkit:agent++start121.pml,0,0,https://github.com/docker/swarmkit/blob/d6592ddefd8a5319aadff74c558b816b1a0b2590/agent/session.go#L121
securitywithoutborders--hardentools:main++showInfoDialog251.pml,0,1,https://github.com/securitywithoutborders/hardentools/blob/180f2d54dc5f4647e0564ab5dbe76b0efb7217b4/gui.go#L251
attic-labs--noms:csv++WriteMap90.pml,0,0,https://github.com/attic-labs/noms/blob/26620a34bc8c95812037588869d4790b5581b34d/samples/go/csv/write.go#L90
hellofresh--janus:web++New33.pml,0,0,https://github.com/hellofresh/janus/blob/92339f294e2debd3745f229b42596a41061a7741/pkg/web/provider.go#L33
juju--juju:cmdtest++RunCommandWithDummyProvider15.pml,0,0,https://github.com/juju/juju/blob/af21dceaf489e65417c11a49921a03bf188480cd/cmd/cmdtest/testing.go#L15
hyperledger--fabric:statecouchdb++executeCommitter149.pml,0,0,https://github.com/hyperledger/fabric/blob/8555262cca0e3b0c89e077a71c9c5312920b87b0/core/ledger/kvledger/txmgmt/statedb/statecouchdb/commit_handling.go#L149
google--gxui:gl++syncDriver67.pml,0,1,https://github.com/google/gxui/blob/f85e0a97b3a4aafc65be1b86d962a8734cd27bf9/drivers/gl/driver.go#L67
hyperhq--hyperd:serverrpc++ContainerLogs15.pml,0,0,https://github.com/hyperhq/hyperd/blob/8a7e67dc33bbccdfc92b5e2a908bbdb1c5d9b956/serverrpc/logs.go#L15
vitessio--vitess:srvtopo++FindAllTargets35.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/srvtopo/discover.go#L35
Jguer--yay:main++upList24.pml,0,0,https://github.com/Jguer/yay/blob/24edabe5df3628b31ef20e7852c10c1a22dbda36/upgrade.go#L24
stripe--veneur:veneur++gRPCStop468.pml,0,0,https://github.com/stripe/veneur/blob/590f2c060515bd818c0e566047256590cf41b838/proxy.go#L468
git-lfs--git-lfs:git++NewLsFiles23.pml,0,0,https://github.com/git-lfs/git-lfs/blob/731bcc598b2edd1b400a8908a803fd6afdc255ff/git/ls_files.go#L23
alibaba--pouch:portforward++handleHTTPStreams51.pml,0,0,https://github.com/alibaba/pouch/blob/bc5839e3c493f3bcc56d16a65fa9d2bd0e7866a5/cri/stream/portforward/httpstream.go#L51
nanomsg--mangos:xrep++init64.pml,0,0,https://github.com/nanomsg/mangos/blob/233273ca2095032478c1e6c44d120e34e8c8536a/protocol/xrep/xrep.go#L64
future-architect--vuls:scan++parallelExec75.pml,0,0,https://github.com/future-architect/vuls/blob/d6435d2885b5c0da1bc0f4eecc8f2f601e817b66/scan/executil.go#L75
google--gxui:gl++CallSync124.pml,0,1,https://github.com/google/gxui/blob/f85e0a97b3a4aafc65be1b86d962a8734cd27bf9/drivers/gl/driver.go#L124
convox--rack:token++Authenticate54.pml,0,0.6666666666666666,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/pkg/token/token.go#L54
google--seesaw:healthcheck++execute360.pml,0,0,https://github.com/google/seesaw/blob/07e01df4fccc099cce282ca32e622fbd97048fcf/healthcheck/core.go#L360
vitessio--vitess:vtadmin++GetTablet213.pml,0,0,https://github.com/vitessio/vitess/blob/d09dffef0c60d5d4841cac86bdf4ed777098b60a/go/vt/vtadmin/api.go#L213
keybase--client:libkbfs++setObseletedOnQueuedPrefetch1598.pml,0,0,https://github.com/keybase/client/blob/cd76ccb97183c2be78b869fab9aed4b6f5b11086/go/kbfs/libkbfs/prefetcher.go#L1598
chrislusf--seaweedfs:operation++DeleteFilesWithLookupVolumeId50.pml,0,0,https://github.com/chrislusf/seaweedfs/blob/e439b65e387609b2a761d9a976c0efc44060dff5/weed/operation/delete_content.go#L50
gogs--gogs:email++NewContext220.pml,0,0,https://github.com/gogs/gogs/blob/af6510fd17c5cf3d31518dc412bc173e04ec25a1/internal/email/message.go#L220
perkeep--perkeep:dockertest++loadCamliHubImage73.pml,0,1,https://github.com/perkeep/perkeep/blob/40f12e532cba9a2b236a413d486c7ab0a6768672/pkg/test/dockertest/docker.go#L73
rtr7--router7:dns++probeUpstreamLatency147.pml,0,0,https://github.com/rtr7/router7/blob/3834acfa2b05d2651e4df55da5f7e243ff592ffc/internal/dns/dns.go#L147
grafana--grafana:cloudwatch++executeLogActions19.pml,0,0,https://github.com/grafana/grafana/blob/bedd662c0727fbfd02578f84852f5afdfeb4ba19/pkg/tsdb/cloudwatch/log_actions.go#L19
prometheus--prometheus:scrape++stop296.pml,0,0,https://github.com/prometheus/prometheus/blob/b7fe028740b7b36a31c2deda1e2b74aa566fc0ee/scrape/scrape.go#L296
convox--rack:kaws++checkKubectl381.pml,0,0,https://github.com/convox/rack/blob/ee5e31801fa5f2e69aa3bd41339db0b4f64c82fe/provider/kaws/system.go#L381
